Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      12/24          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double> >::type&) [1707]
                0.00    0.00      12/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>&&, bool&&) [1847]
-----------------------------------------------
                0.00    0.00       3/11          std::vector<Mesh, std::allocator<Mesh> >::vector(std::vector<Mesh, std::allocator<Mesh> > const&) [2347]
                0.00    0.00       8/11          std::vector<Mesh, std::allocator<Mesh> >::max_size() const [1954]
[1864]   0.0    0.00    0.00      11         std::_Vector_base<Mesh, std::allocator<Mesh> >::_M_get_Tp_allocator() const [1864]
-----------------------------------------------
                0.00    0.00       1/10          Display::display(std::vector<Object, std::allocator<Object> > const&) <cycle 1> [317]
                0.00    0.00       1/10          std::vector<Object, std::allocator<Object> >::empty() const [2499]
                0.00    0.00       1/10          std::vector<Object, std::allocator<Object> >::operator=(std::vector<Object, std::allocator<Object> > const&) <cycle 1> [308]
                0.00    0.00       7/10          std::vector<Object, std::allocator<Object> >::vector(std::vector<Object, std::allocator<Object> > const&) [257]
[1865]   0.0    0.00    0.00      10         std::vector<Object, std::allocator<Object> >::end() const [1865]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<Object const*, std::vector<Object, std::allocator<Object> > >::__normal_iterator(Object const* const&) [1718]
-----------------------------------------------
                0.00    0.00       1/10          Display::display(std::vector<Object, std::allocator<Object> > const&) <cycle 1> [317]
                0.00    0.00       1/10          std::vector<Object, std::allocator<Object> >::empty() const [2499]
                0.00    0.00       1/10          std::vector<Object, std::allocator<Object> >::operator=(std::vector<Object, std::allocator<Object> > const&) <cycle 1> [308]
                0.00    0.00       7/10          std::vector<Object, std::allocator<Object> >::vector(std::vector<Object, std::allocator<Object> > const&) [257]
[1866]   0.0    0.00    0.00      10         std::vector<Object, std::allocator<Object> >::begin() const [1866]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<Object const*, std::vector<Object, std::allocator<Object> > >::__normal_iterator(Object const* const&) [1718]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Object, std::allocator<Object> >::_Vector_impl::_Vector_impl(std::allocator<Object> const&) [1870]
[1867]   0.0    0.00    0.00      10         std::allocator<Object>::allocator(std::allocator<Object> const&) [1867]
                0.00    0.00      10/17          __gnu_cxx::new_allocator<Object>::new_allocator(__gnu_cxx::new_allocator<Object> const&) [1765]
-----------------------------------------------
                0.00    0.00       3/10          IbsGenerator::computeIBSForEachTwoObjs(std::vector<Object, std::allocator<Object> >) <cycle 1> [277]
                0.00    0.00       7/10          std::vector<Object, std::allocator<Object> >::vector(std::vector<Object, std::allocator<Object> > const&) [257]
[1868]   0.0    0.00    0.00      10         std::allocator<Object>::~allocator() [1868]
                0.00    0.00      10/22          __gnu_cxx::new_allocator<Object>::~new_allocator() [1709]
-----------------------------------------------
                0.00    0.00       4/10          std::_Miter_base<Object*>::iterator_type std::__miter_base<Object*>(Object*) [2174]
                0.00    0.00       6/10          std::_Niter_base<Object*>::iterator_type std::__niter_base<Object*>(Object*) [2118]
[1869]   0.0    0.00    0.00      10         std::_Iter_base<Object*, false>::_S_base(Object*) [1869]
-----------------------------------------------
                0.00    0.00       3/10          std::_Vector_base<Object, std::allocator<Object> >::_Vector_base(std::allocator<Object> const&) [2287]
                0.00    0.00       7/10          std::_Vector_base<Object, std::allocator<Object> >::_Vector_base(unsigned long, std::allocator<Object> const&) [1967]
[1870]   0.0    0.00    0.00      10         std::_Vector_base<Object, std::allocator<Object> >::_Vector_impl::_Vector_impl(std::allocator<Object> const&) [1870]
                0.00    0.00      10/10          std::allocator<Object>::allocator(std::allocator<Object> const&) [1867]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::clear() [1872]
[1871]   0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [1871]
                0.00    0.00      10/2526075     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [595]
                0.00    0.00      10/1390464     void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [615]
-----------------------------------------------
                0.00    0.00       4/10          IbsGenerator::reset() <cycle 1> [264]
                0.00    0.00       6/10          IbsGenerator::getInputForVoronoi() <cycle 1> [216]
[1872]   0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::clear() [1872]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [1871]
-----------------------------------------------
                0.00    0.00      10/10          _ZSt10_ConstructI6ObjectIRS0_EEvPT_DpOT0_ [283]
[1873]   0.0    0.00    0.00      10         Object& std::forward<Object&>(std::remove_reference<Object&>::type&) [1873]
-----------------------------------------------
                0.00    0.00      10/10          bool std::operator!=<Mesh*>(std::move_iterator<Mesh*> const&, std::move_iterator<Mesh*> const&) [1875]
[1874]   0.0    0.00    0.00      10         bool std::operator==<Mesh*>(std::move_iterator<Mesh*> const&, std::move_iterator<Mesh*> const&) [1874]
                0.00    0.00      20/20          std::move_iterator<Mesh*>::base() const [1719]
-----------------------------------------------
                0.00    0.00      10/10          Mesh* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<Mesh*>, Mesh*>(std::move_iterator<Mesh*>, std::move_iterator<Mesh*>, Mesh*) [1972]
[1875]   0.0    0.00    0.00      10         bool std::operator!=<Mesh*>(std::move_iterator<Mesh*> const&, std::move_iterator<Mesh*> const&) [1875]
                0.00    0.00      10/10          bool std::operator==<Mesh*>(std::move_iterator<Mesh*> const&, std::move_iterator<Mesh*> const&) [1874]
-----------------------------------------------
                0.00    0.00       1/10          Display::display(std::vector<Object, std::allocator<Object> > const&) <cycle 1> [317]
                0.00    0.00       3/10          main <cycle 1> [230]
                0.00    0.00       6/10          writeOBJ::write(Object const&, std::string const&) <cycle 1> [48]
[1876]   0.0    0.00    0.00      10         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [1876]
                0.00    0.00      10/41          std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [1646]
-----------------------------------------------
                0.00    0.00       9/9           CGAL::Bbox_3::Bbox_3(double, double, double, double, double, double) [1884]
[1877]   0.0    0.00    0.00       9         std::array<double, (1)+(sizeof (double, double, double, double, double))> CGAL::make_array<double, double, double, double, double, double>(double const&, double const&, double const&, double const&, double const&, double const&) [1877]
-----------------------------------------------
                0.00    0.00       9/9           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::vertices() const [1909]
[1878]   0.0    0.00    0.00       9         CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > CGAL::make_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> >(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> const&, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> const&) [1878]
                0.00    0.00       9/9           CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> >::Iterator_range(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>) [1883]
-----------------------------------------------
                0.00    0.00       9/9           std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::add<double>(std::string const&, double) [418]
[1879]   0.0    0.00    0.00       9         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<double>::resize(unsigned long) [1879]
                0.00    0.00       9/9           std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [1943]
-----------------------------------------------
                0.00    0.00       9/9           std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::add<double>(std::string const&, double) [418]
[1880]   0.0    0.00    0.00       9         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<double>::Property_array(std::string const&, double) [1880]
                0.00    0.00       9/63          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array::Base_property_array(std::string const&) [1609]
                0.00    0.00       9/18          std::vector<double, std::allocator<double> >::vector() [1755]
-----------------------------------------------
                0.00    0.00       9/9           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::clear() [435]
[1881]   0.0    0.00    0.00       9         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<double>::~Property_array() [1881]
                0.00    0.00       9/9           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<double>::~Property_array() [1882]
-----------------------------------------------
                0.00    0.00       9/9           CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<double>::~Property_array() [1881]
[1882]   0.0    0.00    0.00       9         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<double>::~Property_array() [1882]
                0.00    0.00       9/18          std::vector<double, std::allocator<double> >::~vector() [1756]
                0.00    0.00       9/63          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Base_property_array::~Base_property_array() [1610]
-----------------------------------------------
                0.00    0.00       9/9           CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > CGAL::make_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> >(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> const&, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> const&) [1878]
[1883]   0.0    0.00    0.00       9         CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> >::Iterator_range(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>) [1883]
                0.00    0.00       9/9           std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> >::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>&, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>&, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>&, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index>&) [1936]
-----------------------------------------------
                0.00    0.00       3/9           CGAL::Bbox_3::operator+(CGAL::Bbox_3 const&) const [2228]
                0.00    0.00       6/9           CGAL::CartesianKernelFunctors::Construct_bbox_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Point_3<CGAL::Simple_cartesian<double> > const&) const [446]
[1884]   0.0    0.00    0.00       9         CGAL::Bbox_3::Bbox_3(double, double, double, double, double, double) [1884]
                0.00    0.00       9/9           std::array<double, (1)+(sizeof (double, double, double, double, double))> CGAL::make_array<double, double, double, double, double, double>(double const&, double const&, double const&, double const&, double const&, double const&) [1877]
-----------------------------------------------
                0.00    0.00       9/9           boost::range_iterator<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const, void>::type boost::range_adl_barrier::begin<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > >(CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const&) [1892]
[1885]   0.0    0.00    0.00       9         boost::range_iterator<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const, void>::type boost::range_detail::range_begin<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const>(CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const&) [1885]
                0.00    0.00       9/9           CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> >::begin() const [1911]
-----------------------------------------------
                0.00    0.00       9/9           boost::range_iterator<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const, void>::type boost::range_adl_barrier::end<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > >(CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const&) [1891]
[1886]   0.0    0.00    0.00       9         boost::range_iterator<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const, void>::type boost::range_detail::range_end<CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const>(CGAL::Iterator_range<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Index_iterator<CGAL::SM_Vertex_index> > const&) [1886]
